,time,city,site,aqi,level,primarypollutant,pm25,pm10,co,no2,ozone1hour,ozone8hour,so2
0,2018-01-10 00:00:00,上海,静安监测站,51,良,颗粒物(PM10),31,51,0.6,72,25,33,12
1,2018-01-10 01:00:00,上海,静安监测站,53,良,颗粒物(PM10),31,55,0.6,66,27,27,13
2,2018-01-10 02:00:00,上海,静安监测站,45,优,颗粒物(PM10),28,45,0.6,49,43,35,14
3,2018-01-10 03:00:00,上海,静安监测站,45,优,颗粒物(PM10),24,45,0.5,36,57,42,13
4,2018-01-10 04:00:00,上海,静安监测站,41,优,颗粒物(PM10),23,41,0.5,39,54,45,12
5,2018-01-10 05:00:00,上海,静安监测站,44,优,颗粒物(PM10),21,44,0.5,44,50,46,14
6,2018-01-10 06:00:00,上海,静安监测站,52,良,颗粒物(PM10),26,53,0.6,47,46,46,14
7,2018-01-10 07:00:00,上海,静安监测站,54,良,颗粒物(PM10),31,58,0.8,71,23,43,16
8,2018-01-10 08:00:00,上海,静安监测站,61,良,颗粒物(PM10),32,72,1.0,72,22,40,18
9,2018-01-10 09:00:00,上海,静安监测站,67,良,颗粒物(PM10),42,83,1.0,55,35,41,21
10,2018-01-10 10:00:00,上海,静安监测站,68,良,颗粒物(PM10),43,85,1.0,45,46,42,23
11,2018-01-10 11:00:00,上海,静安监测站,63,良,颗粒物(PM10),43,75,0.9,42,52,41,21
12,2018-01-10 15:00:00,上海,静安监测站,63,良,颗粒物(PM10),36,76,0.6,36,68,51,20
13,2018-01-10 16:00:00,上海,静安监测站,62,良,颗粒物(PM10),30,74,0.6,39,67,57,20
14,2018-01-10 17:00:00,上海,静安监测站,62,良,颗粒物(PM10),33,73,0.7,47,60,60,20
15,2018-01-10 18:00:00,上海,静安监测站,65,良,颗粒物(PM10),37,80,0.7,62,44,60,21
16,2018-01-10 19:00:00,上海,静安监测站,66,良,颗粒物(PM10),36,82,0.8,84,23,56,21
17,2018-01-10 20:00:00,上海,静安监测站,68,良,颗粒物(PM10),36,86,0.8,87,18,51,20
18,2018-01-10 21:00:00,上海,静安监测站,69,良,颗粒物(PM10),37,87,0.9,88,15,45,21
19,2018-01-10 22:00:00,上海,静安监测站,67,良,颗粒物(PM10),40,83,0.8,86,14,39,19
20,2018-01-10 23:00:00,上海,静安监测站,62,良,颗粒物(PM10),40,74,0.9,86,14,32,19
21,2018-01-11 00:00:00,上海,静安监测站,60,良,颗粒物(PM10),35,69,1.1,79,17,26,23
22,2018-01-11 01:00:00,上海,静安监测站,57,良,颗粒物(PM10),38,63,1.1,66,26,26,24
23,2018-01-11 02:00:00,上海,静安监测站,58,良,颗粒物(PM10),38,65,1.2,69,22,24,28
24,2018-01-11 03:00:00,上海,静安监测站,55,良,颗粒物(PM10),34,60,1.0,63,26,25,24
25,2018-01-11 04:00:00,上海,静安监测站,59,良,颗粒物(PM10),38,67,0.7,66,22,24,21
26,2018-01-11 05:00:00,上海,静安监测站,64,良,细颗粒物(PM2.5),46,69,0.9,72,18,23,26
27,2018-01-11 06:00:00,上海,静安监测站,63,良,细颗粒物(PM2.5),45,73,1.1,77,13,21,29
28,2018-01-11 07:00:00,上海,静安监测站,65,良,细颗粒物(PM2.5),47,78,1.1,79,11,20,28
29,2018-01-11 08:00:00,上海,静安监测站,71,良,颗粒物(PM10),51,92,1.2,79,14,19,28
30,2018-01-11 09:00:00,上海,静安监测站,74,良,细颗粒物(PM2.5),54,90,1.1,70,22,18,26
31,2018-01-11 10:00:00,上海,静安监测站,75,良,细颗粒物(PM2.5),55,87,1.1,61,33,20,27
32,2018-01-11 11:00:00,上海,静安监测站,70,良,细颗粒物(PM2.5),51,70,0.9,45,54,23,24
33,2018-01-11 12:00:00,上海,静安监测站,58,良,细颗粒物(PM2.5),41,60,1.0,42,62,28,25
34,2018-01-11 14:00:00,上海,静安监测站,58,良,颗粒物(PM10),36,66,0.7,38,73,43,21
35,2018-01-11 15:00:00,上海,静安监测站,58,良,颗粒物(PM10),39,65,0.7,46,72,50,21
36,2018-01-11 16:00:00,上海,静安监测站,66,良,颗粒物(PM10),47,82,0.8,61,62,56,22
37,2018-01-11 17:00:00,上海,静安监测站,79,良,细颗粒物(PM2.5),58,83,1.0,73,48,60,24
38,2018-01-11 18:00:00,上海,静安监测站,83,良,细颗粒物(PM2.5),61,97,1.2,85,28,59,28
39,2018-01-11 19:00:00,上海,静安监测站,87,良,细颗粒物(PM2.5),64,97,1.2,89,23,55,28
40,2018-01-11 20:00:00,上海,静安监测站,82,良,细颗粒物(PM2.5),60,93,0.9,78,27,51,22
41,2018-01-11 21:00:00,上海,静安监测站,59,良,细颗粒物(PM2.5),42,53,0.7,50,40,47,17
42,2018-01-11 22:00:00,上海,静安监测站,50,优,细颗粒物(PM2.5),34,50,0.7,44,42,43,18
43,2018-01-11 23:00:00,上海,静安监测站,48,优,细颗粒物(PM2.5),32,48,1.2,53,30,38,20
44,2018-01-12 00:00:00,上海,静安监测站,45,优,细颗粒物(PM2.5),31,38,1.2,45,35,34,19
45,2018-01-12 01:00:00,上海,静安监测站,36,优,细颗粒物(PM2.5),25,32,0.7,30,50,50,15
46,2018-01-12 02:00:00,上海,静安监测站,36,优,细颗粒物(PM2.5),20,36,0.6,32,48,49,14
47,2018-01-12 03:00:00,上海,静安监测站,33,优,细颗粒物(PM2.5),23,31,0.6,35,41,46,16
48,2018-01-12 04:00:00,上海,静安监测站,32,优,细颗粒物(PM2.5),21,32,0.5,33,41,45,15
49,2018-01-12 05:00:00,上海,静安监测站,34,优,细颗粒物(PM2.5),17,34,0.5,31,38,44,15
50,2018-01-12 06:00:00,上海,静安监测站,34,优,细颗粒物(PM2.5),19,34,0.6,39,29,41,15
51,2018-01-12 07:00:00,上海,静安监测站,35,优,细颗粒物(PM2.5),22,35,0.7,52,18,38,16
52,2018-01-12 08:00:00,上海,静安监测站,47,优,细颗粒物(PM2.5),22,47,0.8,55,19,36,17
53,2018-01-12 09:00:00,上海,静安监测站,53,良,颗粒物(PM10),24,56,0.8,46,29,33,18
54,2018-01-12 10:00:00,上海,静安监测站,49,优,颗粒物(PM10),29,49,0.7,36,41,32,18
55,2018-01-12 11:00:00,上海,静安监测站,44,优,颗粒物(PM10),25,44,0.7,34,48,33,17
56,2018-01-12 14:00:00,上海,静安监测站,46,优,颗粒物(PM10),32,38,0.6,42,56,41,13
57,2018-01-12 15:00:00,上海,静安监测站,55,良,颗粒物(PM10),35,60,0.6,42,52,45,16
58,2018-01-12 16:00:00,上海,静安监测站,48,优,颗粒物(PM10),33,48,0.6,42,52,49,16
59,2018-01-12 17:00:00,上海,静安监测站,47,优,颗粒物(PM10),30,47,0.9,68,38,50,20
60,2018-01-12 18:00:00,上海,静安监测站,54,良,颗粒物(PM10),33,57,1.0,88,21,48,22
61,2018-01-12 19:00:00,上海,静安监测站,63,良,颗粒物(PM10),39,76,1.3,99,13,43,26
62,2018-01-12 20:00:00,上海,静安监测站,66,良,颗粒物(PM10),45,82,1.5,100,12,38,31
63,2018-01-12 21:00:00,上海,静安监测站,65,良,颗粒物(PM10)细颗粒物(PM2.5),47,80,1.7,101,12,32,30
64,2018-01-12 22:00:00,上海,静安监测站,65,良,细颗粒物(PM2.5),47,73,1.6,103,12,26,30
65,2018-01-12 23:00:00,上海,静安监测站,62,良,细颗粒物(PM2.5),44,59,1.4,102,11,21,28
66,2018-01-13 00:00:00,上海,静安监测站,61,良,颗粒物(PM10),41,71,1.7,106,12,16,25
67,2018-01-13 01:00:00,上海,静安监测站,65,良,颗粒物(PM10),44,80,1.8,112,14,14,26
68,2018-01-13 02:00:00,上海,静安监测站,69,良,细颗粒物(PM2.5),50,79,1.8,111,13,14,25
69,2018-01-13 03:00:00,上海,静安监测站,70,良,细颗粒物(PM2.5),51,80,1.9,113,14,14,23
70,2018-01-13 04:00:00,上海,静安监测站,72,良,细颗粒物(PM2.5),52,81,2.0,114,13,14,24
71,2018-01-13 05:00:00,上海,静安监测站,70,良,细颗粒物(PM2.5),51,82,1.8,113,12,13,28
72,2018-01-13 06:00:00,上海,静安监测站,68,良,细颗粒物(PM2.5),49,68,1.4,109,12,13,26
73,2018-01-13 07:00:00,上海,静安监测站,64,良,细颗粒物(PM2.5),46,70,1.4,108,12,13,23
74,2018-01-13 08:00:00,上海,静安监测站,63,良,颗粒物(PM10)细颗粒物(PM2.5),45,75,1.7,108,16,13,22
75,2018-01-13 09:00:00,上海,静安监测站,69,良,细颗粒物(PM2.5),50,77,1.3,99,19,14,22
76,2018-01-13 10:00:00,上海,静安监测站,67,良,细颗粒物(PM2.5),48,69,1.1,92,27,16,25
77,2018-01-13 11:00:00,上海,静安监测站,72,良,细颗粒物(PM2.5),52,75,1.2,93,33,18,29
78,2018-01-13 12:00:00,上海,静安监测站,79,良,细颗粒物(PM2.5),58,74,1.1,92,38,21,31
79,2018-01-13 13:00:00,上海,静安监测站,70,良,细颗粒物(PM2.5),51,52,1.0,90,42,25,21
80,2018-01-13 14:00:00,上海,静安监测站,62,良,细颗粒物(PM2.5),44,47,0.9,89,44,29,19
81,2018-01-13 15:00:00,上海,静安监测站,65,良,细颗粒物(PM2.5),47,50,0.8,81,48,33,17
82,2018-01-13 16:00:00,上海,静安监测站,64,良,细颗粒物(PM2.5),46,51,0.8,82,47,37,17
83,2018-01-13 17:00:00,上海,静安监测站,63,良,细颗粒物(PM2.5),45,62,0.8,98,33,39,30
84,2018-01-13 18:00:00,上海,静安监测站,64,良,细颗粒物(PM2.5),46,59,0.8,113,17,38,22
85,2018-01-13 19:00:00,上海,静安监测站,62,良,细颗粒物(PM2.5),44,70,0.8,104,20,36,15
86,2018-01-13 20:00:00,上海,静安监测站,69,良,细颗粒物(PM2.5),50,85,0.8,114,15,33,15
87,2018-01-13 21:00:00,上海,静安监测站,69,良,细颗粒物(PM2.5),50,54,0.8,107,21,31,15
88,2018-01-13 22:00:00,上海,静安监测站,65,良,细颗粒物(PM2.5),47,56,0.8,101,21,28,15
89,2018-01-13 23:00:00,上海,静安监测站,57,良,细颗粒物(PM2.5),40,56,0.7,91,22,24,14
90,2018-01-14 00:00:00,上海,静安监测站,50,优,细颗粒物(PM2.5),35,56,0.7,91,20,21,14
91,2018-01-14 01:00:00,上海,静安监测站,50,优,细颗粒物(PM2.5),35,56,0.6,81,24,24,14
92,2018-01-14 02:00:00,上海,静安监测站,46,优,细颗粒物(PM2.5),32,56,0.5,65,34,29,14
93,2018-01-14 03:00:00,上海,静安监测站,39,优,细颗粒物(PM2.5),27,56,0.5,60,35,31,14
94,2018-01-14 04:00:00,上海,静安监测站,40,优,细颗粒物(PM2.5),28,56,0.5,65,30,31,38
95,2018-01-14 05:00:00,上海,静安监测站,45,优,细颗粒物(PM2.5),31,56,0.4,56,36,32,17
96,2018-01-14 06:00:00,上海,静安监测站,30,优,细颗粒物(PM2.5),21,56,0.5,56,35,32,14
97,2018-01-14 07:00:00,上海,静安监测站,36,优,细颗粒物(PM2.5),25,56,0.5,60,29,32,13
98,2018-01-14 08:00:00,上海,静安监测站,39,优,细颗粒物(PM2.5),27,56,0.6,62,26,31,13
99,2018-01-14 09:00:00,上海,静安监测站,43,优,细颗粒物(PM2.5),30,30,0.6,63,28,32,13
100,2018-01-14 10:00:00,上海,静安监测站,43,优,细颗粒物(PM2.5),30,30,0.6,62,35,32,14
101,2018-01-14 11:00:00,上海,静安监测站,39,优,细颗粒物(PM2.5),27,30,0.5,49,52,34,14
102,2018-01-14 12:00:00,上海,静安监测站,29,优,细颗粒物(PM2.5),20,30,0.4,31,72,39,19
103,2018-01-14 13:00:00,上海,静安监测站,24,优,细颗粒物(PM2.5),15,30,0.4,29,76,44,16
104,2018-01-14 14:00:00,上海,静安监测站,30,优,细颗粒物(PM2.5),14,30,0.4,34,78,50,12
105,2018-01-14 15:00:00,上海,静安监测站,33,优,细颗粒物(PM2.5),20,33,0.4,39,80,56,12
106,2018-01-14 16:00:00,上海,静安监测站,36,优,细颗粒物(PM2.5),25,27,0.4,45,77,62,12
107,2018-01-14 17:00:00,上海,静安监测站,44,优,细颗粒物(PM2.5),27,44,0.5,66,61,66,14
108,2018-01-14 18:00:00,上海,静安监测站,53,良,颗粒物(PM10),31,55,0.6,93,35,66,16
109,2018-01-14 19:00:00,上海,静安监测站,57,良,颗粒物(PM10),31,64,0.7,100,29,64,13
110,2018-01-14 20:00:00,上海,静安监测站,54,良,二氧化氮,36,54,0.8,108,21,57,14
111,2018-01-14 21:00:00,上海,静安监测站,60,良,二氧化氮,37,56,0.9,119,12,49,13
112,2018-01-14 22:00:00,上海,静安监测站,58,良,二氧化氮,37,63,0.8,116,12,41,11
113,2018-01-14 23:00:00,上海,静安监测站,56,良,二氧化氮,35,50,0.8,112,12,32,11
114,2018-01-15 00:00:00,上海,静安监测站,54,良,二氧化氮,31,44,0.8,107,11,24,12
115,2018-01-15 01:00:00,上海,静安监测站,50,优,二氧化氮,30,32,0.7,100,10,10,14
116,2018-01-15 02:00:00,上海,静安监测站,49,优,二氧化氮,28,33,0.6,97,10,10,21
117,2018-01-15 03:00:00,上海,静安监测站,47,优,二氧化氮,29,32,0.6,94,10,10,21
118,2018-01-15 04:00:00,上海,静安监测站,46,优,二氧化氮,32,32,0.7,92,10,10,19
119,2018-01-15 05:00:00,上海,静安监测站,45,优,二氧化氮,31,31,0.7,89,10,10,16
120,2018-01-15 06:00:00,上海,静安监测站,49,优,二氧化氮,34,36,0.7,88,10,10,14
121,2018-01-15 07:00:00,上海,静安监测站,55,良,细颗粒物(PM2.5),39,44,0.9,89,10,10,13
122,2018-01-15 08:00:00,上海,静安监测站,64,良,细颗粒物(PM2.5),46,57,1.3,94,12,10,15
123,2018-01-15 09:00:00,上海,静安监测站,64,良,细颗粒物(PM2.5),46,66,1.5,101,15,11,20
124,2018-01-15 10:00:00,上海,静安监测站,80,良,细颗粒物(PM2.5),59,86,1.6,116,19,12,22
125,2018-01-15 11:00:00,上海,静安监测站,97,良,细颗粒物(PM2.5),72,92,1.4,124,28,14,23
126,2018-01-15 12:00:00,上海,静安监测站,89,良,细颗粒物(PM2.5),66,92,0.7,75,68,22,36
127,2018-01-15 13:00:00,上海,静安监测站,57,良,细颗粒物(PM2.5),40,55,0.7,85,73,29,30
128,2018-01-15 14:00:00,上海,静安监测站,67,良,细颗粒物(PM2.5),48,59,0.5,65,87,39,14
129,2018-01-15 15:00:00,上海,静安监测站,54,良,颗粒物(PM10)细颗粒物(PM2.5),38,58,0.4,45,95,50,11
130,2018-01-15 16:00:00,上海,静安监测站,63,良,颗粒物(PM10),32,76,0.5,65,62,56,13
131,2018-01-15 17:00:00,上海,静安监测站,50,优,颗粒物(PM10),35,76,0.5,85,29,58,16
132,2018-01-15 18:00:00,上海,静安监测站,47,优,颗粒物(PM10),31,38,0.5,93,16,57,16
133,2018-01-15 19:00:00,上海,静安监测站,48,优,颗粒物(PM10),33,38,0.5,93,18,56,13
134,2018-01-15 20:00:00,上海,静安监测站,49,优,颗粒物(PM10),34,38,0.5,77,29,51,12
135,2018-01-15 21:00:00,上海,静安监测站,45,优,颗粒物(PM10),31,38,0.4,84,21,45,16
136,2018-01-15 22:00:00,上海,静安监测站,42,优,颗粒物(PM10),29,38,0.4,75,29,37,14
137,2018-01-15 23:00:00,上海,静安监测站,38,优,颗粒物(PM10),26,38,0.4,75,28,29,14
138,2018-01-16 00:00:00,上海,静安监测站,42,优,颗粒物(PM10),26,38,0.4,83,22,24,15
139,2018-01-16 01:00:00,上海,静安监测站,50,优,颗粒物(PM10),35,44,0.5,77,27,27,17
140,2018-01-16 02:00:00,上海,静安监测站,46,优,颗粒物(PM10),32,44,0.4,54,39,33,12
141,2018-01-16 03:00:00,上海,静安监测站,43,优,颗粒物(PM10),30,44,0.3,47,41,36,11
142,2018-01-16 04:00:00,上海,静安监测站,42,优,颗粒物(PM10),29,44,0.3,43,41,37,10
143,2018-01-16 05:00:00,上海,静安监测站,43,优,颗粒物(PM10),30,44,0.3,45,36,37,10
144,2018-01-16 06:00:00,上海,静安监测站,42,优,颗粒物(PM10),29,44,0.4,51,31,36,9
145,2018-01-16 07:00:00,上海,静安监测站,43,优,颗粒物(PM10),30,44,0.4,59,26,34,9
146,2018-01-16 08:00:00,上海,静安监测站,42,优,颗粒物(PM10),29,44,0.6,75,13,32,8
147,2018-01-16 09:00:00,上海,静安监测站,46,优,颗粒物(PM10),32,44,0.7,77,12,30,9
148,2018-01-16 10:00:00,上海,静安监测站,52,良,细颗粒物(PM2.5),36,44,1.1,81,12,26,10
149,2018-01-16 11:00:00,上海,静安监测站,63,良,细颗粒物(PM2.5),45,44,1.0,76,12,23,9
150,2018-01-16 12:00:00,上海,静安监测站,68,良,细颗粒物(PM2.5),49,44,0.7,65,23,21,9
151,2018-01-16 14:00:00,上海,静安监测站,107,轻度污染,细颗粒物(PM2.5),80,100,1.0,81,23,21,15
152,2018-01-16 15:00:00,上海,静安监测站,148,轻度污染,细颗粒物(PM2.5),113,100,0.9,95,28,21,13
153,2018-01-16 16:00:00,上海,静安监测站,155,中度污染,细颗粒物(PM2.5),118,123,0.9,102,29,23,14
154,2018-01-16 22:00:00,上海,静安监测站,209,重度污染,细颗粒物(PM2.5),159,123,1.2,106,12,16,12
155,2018-01-16 23:00:00,上海,静安监测站,209,重度污染,细颗粒物(PM2.5),159,123,1.2,90,12,14,11
156,2018-01-17 00:00:00,上海,静安监测站,189,中度污染,细颗粒物(PM2.5),142,123,1.2,78,11,12,10
157,2018-01-17 01:00:00,上海,静安监测站,165,中度污染,细颗粒物(PM2.5),125,123,1.2,74,10,10,10
