,time,city,site,aqi,level,primarypollutant,pm25,pm10,co,no2,ozone1hour,ozone8hour,so2
44,2018-03-27 08:00:00,上海,杨浦四漂,92,良,细颗粒物(PM2.5),68,72,0.8,80,33,29,16
45,2018-03-27 09:00:00,上海,杨浦四漂,108,轻度污染,细颗粒物(PM2.5),81,82,0.9,73,58,33,18
46,2018-03-27 10:00:00,上海,杨浦四漂,93,良,细颗粒物(PM2.5),69,75,0.7,56,86,42,17
47,2018-03-27 12:00:00,上海,杨浦四漂,70,良,细颗粒物(PM2.5),51,75,0.6,34,133,65,13
48,2018-03-27 13:00:00,上海,杨浦四漂,52,良,细颗粒物(PM2.5),36,41,0.5,30,155,80,13
49,2018-03-27 14:00:00,上海,杨浦四漂,70,良,细颗粒物(PM2.5),51,58,0.5,34,164,96,13
50,2018-03-27 15:00:00,上海,杨浦四漂,69,良,细颗粒物(PM2.5),50,55,0.5,33,162,112,13
51,2018-03-27 16:00:00,上海,杨浦四漂,52,良,颗粒物(PM10),33,53,0.5,35,152,127,12
52,2018-03-27 17:00:00,上海,杨浦四漂,53,良,颗粒物(PM10)细颗粒物(PM2.5),37,56,0.5,37,142,138,12
53,2018-03-27 23:00:00,上海,杨浦四漂,23,优,颗粒物(PM10)细颗粒物(PM2.5),37,22,1.5,37,71,122,17
54,2018-03-28 00:00:00,上海,杨浦四漂,84,良,颗粒物(PM10),55,117,0.8,49,69,94,11
55,2018-03-28 01:00:00,上海,杨浦四漂,98,良,细颗粒物(PM2.5),73,117,0.7,49,61,61,11
56,2018-03-28 02:00:00,上海,杨浦四漂,22,优,细颗粒物(PM2.5),2,7,0.7,41,70,66,11
57,2018-03-28 03:00:00,上海,杨浦四漂,50,优,细颗粒物(PM2.5),35,36,0.7,37,79,70,10
58,2018-03-28 04:00:00,上海,杨浦四漂,70,良,细颗粒物(PM2.5),51,36,0.7,33,84,74,10
59,2018-03-28 05:00:00,上海,杨浦四漂,75,良,细颗粒物(PM2.5),55,36,0.8,38,77,74,11
60,2018-03-28 06:00:00,上海,杨浦四漂,82,良,细颗粒物(PM2.5),60,36,0.8,46,65,73,12
61,2018-03-28 07:00:00,上海,杨浦四漂,54,良,细颗粒物(PM2.5),38,51,0.8,69,44,69,12
62,2018-03-28 08:00:00,上海,杨浦四漂,62,良,细颗粒物(PM2.5),44,57,0.8,64,55,67,12
63,2018-03-28 09:00:00,上海,杨浦四漂,99,良,细颗粒物(PM2.5),74,57,0.9,72,52,66,12
64,2018-03-28 10:00:00,上海,杨浦四漂,85,良,细颗粒物(PM2.5),63,79,0.9,66,68,66,12
65,2018-03-28 11:00:00,上海,杨浦四漂,62,良,颗粒物(PM10),23,74,0.8,57,95,68,13
66,2018-03-28 12:00:00,上海,杨浦四漂,67,良,细颗粒物(PM2.5),48,64,0.8,49,127,73,13
67,2018-03-28 14:00:00,上海,杨浦四漂,58,良,细颗粒物(PM2.5),41,63,0.7,44,156,92,16
68,2018-03-28 15:00:00,上海,杨浦四漂,62,良,细颗粒物(PM2.5),44,60,0.7,41,167,108,15
69,2018-03-28 16:00:00,上海,杨浦四漂,61,良,颗粒物(PM10),39,72,0.6,42,166,122,13
70,2018-03-28 18:00:00,上海,杨浦四漂,55,良,细颗粒物(PM2.5),39,58,0.6,51,150,146,10
71,2018-03-28 19:00:00,上海,杨浦四漂,69,良,细颗粒物(PM2.5),50,76,0.6,79,111,148,11
72,2018-03-28 20:00:00,上海,杨浦四漂,76,良,颗粒物(PM10),54,101,0.7,109,48,138,11
73,2018-03-28 21:00:00,上海,杨浦四漂,70,良,颗粒物(PM10),14,89,0.7,112,32,124,11
74,2018-03-28 22:00:00,上海,杨浦四漂,67,良,颗粒物(PM10),14,83,0.8,107,21,107,11
75,2018-03-28 23:00:00,上海,杨浦四漂,59,良,颗粒物(PM10),14,67,0.7,79,33,90,10
76,2018-03-29 00:00:00,上海,杨浦四漂,51,良,颗粒物(PM10),34,52,0.6,53,48,76,10
77,2018-03-29 01:00:00,上海,杨浦四漂,53,良,细颗粒物(PM2.5),37,44,0.5,37,58,58,10
78,2018-03-29 02:00:00,上海,杨浦四漂,48,优,细颗粒物(PM2.5),33,41,0.5,31,61,60,10
79,2018-03-29 03:00:00,上海,杨浦四漂,40,优,细颗粒物(PM2.5),28,39,0.5,31,57,59,10
80,2018-03-29 04:00:00,上海,杨浦四漂,43,优,细颗粒物(PM2.5),30,38,0.4,34,49,56,9
81,2018-03-29 05:00:00,上海,杨浦四漂,72,良,细颗粒物(PM2.5),52,38,0.5,45,38,53,9
82,2018-03-29 06:00:00,上海,杨浦四漂,41,优,细颗粒物(PM2.5),9,41,0.6,62,23,48,10
83,2018-03-29 07:00:00,上海,杨浦四漂,50,优,细颗粒物(PM2.5),9,50,0.6,62,23,44,10
84,2018-03-29 08:00:00,上海,杨浦四漂,52,良,颗粒物(PM10),29,54,0.6,59,29,42,10
85,2018-03-29 09:00:00,上海,杨浦四漂,51,良,颗粒物(PM10),24,51,0.6,50,38,40,10
86,2018-03-29 10:00:00,上海,杨浦四漂,25,优,颗粒物(PM10),24,9,0.5,50,50,38,10
87,2018-03-29 11:00:00,上海,杨浦四漂,53,良,颗粒物(PM10),23,55,0.5,49,68,40,10
