,time,city,site,aqi,level,primarypollutant,pm25,pm10,co,no2,ozone1hour,ozone8hour,so2
0,2017-12-06 00:00:00,上海,徐汇上师大,62,良,细颗粒物(PM2.5),44,64,1.6,96,15,34,19
1,2017-12-06 01:00:00,上海,徐汇上师大,63,良,颗粒物(PM10)细颗粒物(PM2.5),45,76,1.6,97,15,15,17
2,2017-12-06 02:00:00,上海,徐汇上师大,67,良,细颗粒物(PM2.5),48,76,1.6,96,15,15,17
3,2017-12-06 03:00:00,上海,徐汇上师大,68,良,细颗粒物(PM2.5),49,82,1.7,101,15,15,17
4,2017-12-06 04:00:00,上海,徐汇上师大,70,良,细颗粒物(PM2.5),51,80,1.7,103,15,15,17
5,2017-12-06 05:00:00,上海,徐汇上师大,67,良,细颗粒物(PM2.5),48,72,1.6,100,15,15,18
6,2017-12-06 06:00:00,上海,徐汇上师大,68,良,细颗粒物(PM2.5),49,69,1.7,103,15,15,18
7,2017-12-06 07:00:00,上海,徐汇上师大,70,良,细颗粒物(PM2.5),51,78,1.7,109,15,15,21
8,2017-12-06 08:00:00,上海,徐汇上师大,72,良,细颗粒物(PM2.5),52,82,1.8,110,16,15,21
9,2017-12-06 09:00:00,上海,徐汇上师大,70,良,细颗粒物(PM2.5),51,82,1.4,96,24,16,22
10,2017-12-06 10:00:00,上海,徐汇上师大,65,良,细颗粒物(PM2.5),47,73,1.1,61,56,21,23
11,2017-12-06 11:00:00,上海,徐汇上师大,62,良,细颗粒物(PM2.5),44,62,1.0,46,74,29,25
12,2017-12-06 15:00:00,上海,徐汇上师大,79,良,细颗粒物(PM2.5),58,74,1.2,46,86,64,19
13,2017-12-06 16:00:00,上海,徐汇上师大,83,良,细颗粒物(PM2.5),61,66,1.2,33,79,71,19
14,2017-12-06 17:00:00,上海,徐汇上师大,85,良,细颗粒物(PM2.5),63,66,1.0,48,79,78,18
15,2017-12-06 18:00:00,上海,徐汇上师大,87,良,细颗粒物(PM2.5),64,77,1.1,96,31,75,18
16,2017-12-06 19:00:00,上海,徐汇上师大,97,良,细颗粒物(PM2.5),72,98,1.1,112,30,68,17
17,2017-12-06 20:00:00,上海,徐汇上师大,99,良,细颗粒物(PM2.5),74,98,1.1,125,19,59,16
18,2017-12-06 21:00:00,上海,徐汇上师大,98,良,细颗粒物(PM2.5),73,102,1.3,126,15,49,16
19,2017-12-06 22:00:00,上海,徐汇上师大,104,轻度污染,细颗粒物(PM2.5),78,119,1.3,123,15,39,18
20,2017-12-06 23:00:00,上海,徐汇上师大,105,轻度污染,细颗粒物(PM2.5),79,118,1.4,121,15,29,17
21,2017-12-07 00:00:00,上海,徐汇上师大,102,轻度污染,细颗粒物(PM2.5),76,96,1.3,118,15,20,16
22,2017-12-07 01:00:00,上海,徐汇上师大,95,良,细颗粒物(PM2.5),71,85,1.2,117,15,15,15
23,2017-12-07 02:00:00,上海,徐汇上师大,99,良,细颗粒物(PM2.5),74,79,1.3,113,15,15,14
24,2017-12-07 03:00:00,上海,徐汇上师大,104,轻度污染,细颗粒物(PM2.5),78,82,1.4,110,15,15,14
25,2017-12-07 04:00:00,上海,徐汇上师大,103,轻度污染,细颗粒物(PM2.5),77,82,1.5,111,15,15,14
26,2017-12-07 05:00:00,上海,徐汇上师大,100,良,细颗粒物(PM2.5),75,78,1.6,102,15,15,14
27,2017-12-07 06:00:00,上海,徐汇上师大,97,良,细颗粒物(PM2.5),72,75,1.6,100,15,15,14
28,2017-12-07 07:00:00,上海,徐汇上师大,99,良,细颗粒物(PM2.5),74,85,1.9,103,16,15,14
29,2017-12-07 08:00:00,上海,徐汇上师大,110,轻度污染,细颗粒物(PM2.5),83,102,2.0,110,16,15,17
30,2017-12-07 09:00:00,上海,徐汇上师大,112,轻度污染,细颗粒物(PM2.5),84,123,2.3,121,17,16,18
31,2017-12-07 10:00:00,上海,徐汇上师大,125,轻度污染,细颗粒物(PM2.5),95,123,1.5,106,22,16,23
32,2017-12-07 11:00:00,上海,徐汇上师大,127,轻度污染,细颗粒物(PM2.5),96,112,1.6,107,25,18,33
33,2017-12-07 14:00:00,上海,徐汇上师大,137,轻度污染,细颗粒物(PM2.5),104,110,1.3,99,40,26,28
34,2017-12-07 17:00:00,上海,徐汇上师大,133,轻度污染,细颗粒物(PM2.5),101,102,1.1,90,51,40,27
35,2017-12-07 18:00:00,上海,徐汇上师大,137,轻度污染,细颗粒物(PM2.5),104,119,1.2,114,28,40,25
36,2017-12-07 19:00:00,上海,徐汇上师大,153,中度污染,细颗粒物(PM2.5),117,132,1.2,122,20,40,27
37,2017-12-07 20:00:00,上海,徐汇上师大,160,中度污染,细颗粒物(PM2.5),122,130,1.2,118,21,39,24
38,2017-12-07 21:00:00,上海,徐汇上师大,153,中度污染,细颗粒物(PM2.5),117,134,1.2,95,49,39,21
39,2017-12-07 22:00:00,上海,徐汇上师大,158,中度污染,细颗粒物(PM2.5),120,133,1.2,77,64,42,22
40,2017-12-07 23:00:00,上海,徐汇上师大,160,中度污染,细颗粒物(PM2.5),122,128,1.3,99,35,41,21
41,2017-12-08 00:00:00,上海,徐汇上师大,150,轻度污染,细颗粒物(PM2.5),115,124,1.3,112,16,36,21
42,2017-12-08 01:00:00,上海,徐汇上师大,147,轻度污染,细颗粒物(PM2.5),112,118,1.2,93,22,22,19
43,2017-12-08 02:00:00,上海,徐汇上师大,110,轻度污染,细颗粒物(PM2.5),83,118,0.9,52,47,34,16
