,time,city,site,aqi,level,primarypollutant,pm25,pm10,co,no2,ozone1hour,ozone8hour,so2
55,2018-03-03 23:00:00,上海,杨浦四漂,35,优,细颗粒物(PM2.5),24,37,0.5,18,92,69,10
56,2018-03-04 00:00:00,上海,杨浦四漂,33,优,细颗粒物(PM2.5),23,37,0.5,22,87,75,10
57,2018-03-04 01:00:00,上海,杨浦四漂,30,优,细颗粒物(PM2.5),21,37,0.5,20,85,85,10
58,2018-03-04 02:00:00,上海,杨浦四漂,32,优,细颗粒物(PM2.5),22,37,0.5,15,86,86,10
59,2018-03-04 03:00:00,上海,杨浦四漂,27,优,细颗粒物(PM2.5),17,37,0.5,13,86,86,10
60,2018-03-04 04:00:00,上海,杨浦四漂,35,优,细颗粒物(PM2.5),24,37,0.5,11,86,86,10
61,2018-03-04 05:00:00,上海,杨浦四漂,27,优,细颗粒物(PM2.5),16,37,0.5,13,86,86,10
62,2018-03-04 06:00:00,上海,杨浦四漂,26,优,细颗粒物(PM2.5),18,37,0.7,16,83,85,10
63,2018-03-04 07:00:00,上海,杨浦四漂,25,优,细颗粒物(PM2.5),17,37,0.7,31,63,82,10
64,2018-03-04 08:00:00,上海,杨浦四漂,25,优,细颗粒物(PM2.5),17,37,0.6,35,58,79,10
65,2018-03-04 09:00:00,上海,杨浦四漂,36,优,细颗粒物(PM2.5),25,37,0.6,34,60,76,10
66,2018-03-04 10:00:00,上海,杨浦四漂,33,优,细颗粒物(PM2.5),23,37,0.6,32,69,74,11
67,2018-03-04 11:00:00,上海,杨浦四漂,29,优,细颗粒物(PM2.5),23,29,0.6,24,89,74,11
68,2018-03-04 12:00:00,上海,杨浦四漂,35,优,细颗粒物(PM2.5),23,35,0.7,23,103,76,12
69,2018-03-04 13:00:00,上海,杨浦四漂,82,良,细颗粒物(PM2.5),60,35,0.7,24,122,81,13
70,2018-03-04 14:00:00,上海,杨浦四漂,47,优,细颗粒物(PM2.5),60,47,0.7,25,133,87,13
71,2018-03-04 15:00:00,上海,杨浦四漂,51,良,颗粒物(PM10),60,52,0.7,24,138,96,13
72,2018-03-04 16:00:00,上海,杨浦四漂,57,良,细颗粒物(PM2.5),40,54,0.7,32,129,105,13
73,2018-03-04 17:00:00,上海,杨浦四漂,58,良,细颗粒物(PM2.5),41,58,0.8,38,110,112,13
74,2018-03-04 18:00:00,上海,杨浦四漂,59,良,细颗粒物(PM2.5),42,58,0.9,37,98,115,13
75,2018-03-04 19:00:00,上海,杨浦四漂,62,良,细颗粒物(PM2.5),44,62,0.9,49,70,113,13
76,2018-03-04 20:00:00,上海,杨浦四漂,68,良,细颗粒物(PM2.5),49,67,0.9,68,40,105,13
77,2018-03-04 21:00:00,上海,杨浦四漂,67,良,细颗粒物(PM2.5),48,73,0.9,81,24,93,13
78,2018-03-04 22:00:00,上海,杨浦四漂,73,良,细颗粒物(PM2.5),53,68,0.9,47,57,83,12
79,2018-03-04 23:00:00,上海,杨浦四漂,68,良,细颗粒物(PM2.5),49,68,1.0,35,47,72,11
80,2018-03-05 00:00:00,上海,杨浦四漂,32,优,细颗粒物(PM2.5),22,68,0.7,21,56,63,10
81,2018-03-05 01:00:00,上海,杨浦四漂,20,优,细颗粒物(PM2.5),14,68,0.6,20,61,61,10
